irr,temp,iph,isat,rsh,a
1050.0,75.0,9.366518722966081,3.3262969667003873e-07,195.4219995808728,0.0310166188416522
1050.0,80.0,9.38650022296608,6.146533826906791e-07,195.4219995808728,0.031462067913053206
1050.0,85.0,9.406481722966081,1.1171495758969728e-06,195.4219995808728,0.03190751698445421
1100.0,20.0,9.582280424059702,1.0241864247342405e-10,186.53918141810587,0.026116679056241102
1100.0,25.0,9.603213424059703,2.4065929917088824e-10,186.53918141810587,0.026562128127642113
1100.0,30.0,9.624146424059704,5.502343834098516e-10,186.53918141810587,0.027007577199043124
1100.0,35.0,9.645079424059704,1.2257068679340356e-09,186.53918141810587,0.02745302627044413
1100.0,40.0,9.666012424059703,2.6635161381476247e-09,186.53918141810587,0.027898475341845138
1100.0,45.0,9.686945424059703,5.6527053288061965e-09,186.53918141810587,0.02834392441324615
1100.0,50.0,9.707878424059704,1.1729006027729503e-08,186.53918141810587,0.028789373484647152
1100.0,55.0,9.728811424059703,2.3818416382062902e-08,186.53918141810587,0.029234822556048163
1100.0,60.0,9.749744424059703,4.7383581309884666e-08,186.53918141810587,0.02968027162744917
1100.0,65.0,9.770677424059704,9.242686500957387e-08,186.53918141810587,0.030125720698850177
1100.0,70.0,9.791610424059703,1.7692662819083547e-07,186.53918141810587,0.030571169770251188
1100.0,75.0,9.812543424059704,3.3262969667003873e-07,186.53918141810587,0.0310166188416522
1100.0,80.0,9.833476424059702,6.146533826906791e-07,186.53918141810587,0.031462067913053206
1100.0,85.0,9.854409424059703,1.1171495758969728e-06,186.53918141810587,0.03190751698445421
1150.0,20.0,10.017838625153324,1.0241864247342405e-10,178.4287822260143,0.026116679056241102
1150.0,25.0,10.039723125153325,2.4065929917088824e-10,178.4287822260143,0.026562128127642113
1150.0,30.0,10.061607625153325,5.502343834098516e-10,178.4287822260143,0.027007577199043124
1150.0,35.0,10.083492125153324,1.2257068679340356e-09,178.4287822260143,0.02745302627044413
1150.0,40.0,10.105376625153324,2.6635161381476247e-09,178.4287822260143,0.027898475341845138
1150.0,45.0,10.127261125153323,5.6527053288061965e-09,178.4287822260143,0.02834392441324615
1150.0,50.0,10.149145625153325,1.1729006027729503e-08,178.4287822260143,0.028789373484647152
1150.0,55.0,10.171030125153324,2.3818416382062902e-08,178.4287822260143,0.029234822556048163
1150.0,60.0,10.192914625153325,4.7383581309884666e-08,178.4287822260143,0.02968027162744917
1150.0,65.0,10.214799125153325,9.242686500957387e-08,178.4287822260143,0.030125720698850177
1150.0,70.0,10.236683625153324,1.7692662819083547e-07,178.4287822260143,0.030571169770251188
1150.0,75.0,10.258568125153325,3.3262969667003873e-07,178.4287822260143,0.0310166188416522
